,title,area,height,dic,year,cost,price,chamber,hall,layers,addr_district,addr_detail,price_cor
76,华府世家,65.25,低,东向,2012,143.3,21961,2,1,25,内光华,玉宇路996号(光华大道东坡立交内侧),21961.68582375479
415,海亮爱金沙,65.25,中,东北向,2020,133.0,20383,2,1,22,外金沙,蜀鑫路与公园路交汇处(华润·金悦湾旁),20383.141762452105
2115,海亮爱金沙,65.25,低,东北向,2020,128.0,19616,2,1,22,外金沙,蜀鑫路与公园路交汇处(华润·金悦湾旁),19616.85823754789
1211,海亮爱金沙,65.25,低,东北向,2020,128.0,19616,2,1,22,外金沙,蜀鑫路与公园路交汇处(华润·金悦湾旁),19616.85823754789
830,佳兆业广场,65.25,高,南向,2016,105.0,16091,2,1,15,外光华,佳兆业广场,16091.954022988506
3014,海亮爱金沙,65.25,低,东北向,2020,128.0,19616,2,1,22,外金沙,蜀鑫路与公园路交汇处(华润·金悦湾旁),19616.85823754789
1044,海亮爱金沙,65.25,低,东北向,2020,128.0,19616,2,1,22,外金沙,蜀鑫路与公园路交汇处(华润·金悦湾旁),19616.85823754789
1263,中大君悦金沙七期,65.29,高,南向,2015,162.0,24812,1,1,22,内金沙,金鹏街388号,24812.375555215192
949,中大君悦金沙七期,65.29,高,南向,2015,162.0,24812,1,1,22,内金沙,金鹏街388号,24812.375555215192
4572,中大君悦金沙七期,65.29,低,东向,2014,161.0,24659,1,1,22,内金沙,金鹏街388号,24659.212743145963
332,华府世家,65.35,高,东西向,2012,135.0,20658,2,1,25,内光华,玉宇路996号(光华大道东坡立交内侧),20657.995409334355
2339,优品道二期,65.38,中,东南向,2010,136.0,20801,1,1,9,贝森,青羊大道99号,20801.468338941573
3891,贝森兴苑,65.3,中,南北向,2015,110.0,16845,2,1,7,贝森,贝双街2号(海宁西苑旁),16845.329249617153
4040,贝森兴苑,65.3,中,南北向,2015,110.0,16845,2,1,7,贝森,贝双街2号(海宁西苑旁),16845.329249617153
3948,贝森兴苑,65.3,中,南北向,2015,110.0,16845,2,1,7,贝森,贝双街2号(海宁西苑旁),16845.329249617153
565,蓝光COCO金沙一期,65.59,低,东西向,2014,150.0,22869,2,2,18,外金沙,青羊区清涟路27号,22869.33983839
248,蓝光COCO金沙一期,65.59,低,南向,2015,126.0,19210,3,2,18,外金沙,青羊区清涟路27号,19210.245464247597
1202,东胜街5号院,65.59,低,东向,1996,159.0,24241,2,1,7,天府广场,东胜街5号(近庄森大厦),24241.5002286934
1626,东胜街5号院,65.59,低,东向,1996,159.0,24241,2,1,7,天府广场,东胜街5号(近庄森大厦),24241.5002286934
2620,蓝光COCO金沙一期,65.59,低,东西向,2014,150.0,22869,2,2,18,外金沙,青羊区清涟路27号,22869.33983839
4055,上翔街28号院,65.6,中,南向,2000,200.0,30487,2,1,6,顺城街,上翔街28号院上翔街32号,30487.80487804878
3071,上翔街28号院,65.6,低,东南向,1985,203.0,30945,2,1,6,顺城街,上翔街32号,30945.121951219513
268,斌升街5号院,65.73,高,南向,2015,142.0,21603,2,1,5,天府广场,斌升街5号,21603.529590750033
1604,斌升街5号院,65.73,高,南向,2015,142.0,21603,2,1,5,天府广场,斌升街5号,21603.529590750033
2135,石人南路31号院,65.75,中,东南向,2015,85.0,12927,2,1,7,石人小区,石人南路31号院石人南路31号,12927.756653992396
1646,石人南路31号院,65.75,中,东南向,2015,85.0,12927,2,1,7,石人小区,石人南路31号院石人南路31号,12927.756653992396
3824,SG珊顿道,65.7,低,南向,2016,188.0,28614,1,1,41,骡马市,正府街77号(中国银行大厦背后),28614.91628614916
2748,时代天骄,65.82,低,北向,2015,99.0,15041,2,1,28,草市街,太升北路64号,15041.020966271652
1336,时代天骄,65.82,低,北向,2015,99.0,15041,2,1,28,草市街,太升北路64号,15041.020966271652
4341,优品道二期,65.85,中,西北向,2010,137.0,20804,1,2,9,贝森,优品道二期青羊大道99号,20804.85952923311
2659,证大正府,65.8,中,东南向,2014,130.0,19756,1,1,32,顺城街,正府街172号,19756.838905775076
2851,四川省丝绸公司宿舍,65.94,中,南向,1996,158.0,23961,3,1,5,顺城街,鼓楼北四街28号,23961.17682741887
2288,四川省丝绸公司宿舍,65.94,中,南向,1996,158.0,23961,3,1,5,顺城街,鼓楼北四街28号,23961.17682741887
2642,四川省丝绸公司宿舍,65.94,中,南向,1996,158.0,23961,3,1,5,顺城街,鼓楼北四街28号,23961.17682741887
1158,贝森兴苑,65.98,中,南向,2015,110.0,16671,2,1,7,贝森,贝双街2号(海宁西苑旁),16671.71870263716
2914,贝森兴苑,65.98,中,南向,2015,110.0,16671,2,1,7,贝森,贝双街2号(海宁西苑旁),16671.71870263716
459,贝森兴苑,65.98,中,南向,2015,110.0,16671,2,1,7,贝森,贝双街2号(海宁西苑旁),16671.71870263716
1620,贝森兴苑,65.98,中,南向,2015,110.0,16671,2,1,7,贝森,贝双街2号(海宁西苑旁),16671.71870263716
2049,贝森兴苑,65.98,中,南向,2015,110.0,16671,2,1,7,贝森,贝双街2号(海宁西苑旁),16671.71870263716
4590,贝森兴苑,65.98,高,南北向,2000,110.0,16671,2,1,7,贝森,贝双街2号(海宁西苑旁),16671.71870263716
337,清江东路31号院,65.0,低,南北向,1997,85.0,13076,2,1,7,杜甫草堂,清江东路31号院清江东路31号,13076.923076923076
2811,蓝光COCO金沙一期,65.0,高,北向,2015,135.0,20769,2,1,22,外金沙,青羊区清涟路27号,20769.23076923077
2909,清溪南街16号院,65.0,高,南北向,1997,75.0,11538,2,1,7,府南新区,清溪南街16号院清溪南街16号,11538.461538461537
1395,清溪南街16号院,65.0,高,南北向,1997,75.0,11538,2,1,7,府南新区,清溪南街16号院清溪南街16号,11538.461538461537
1726,将军街小区,65.0,高,东南向,2015,136.0,20923,3,1,6,天府广场,人民公园将军街18号,20923.076923076926
2023,清溪南街16号院,65.0,高,南北向,1997,75.0,11538,2,1,7,府南新区,清溪南街16号院清溪南街16号,11538.461538461537
2731,清江东路31号院,65.0,低,南北向,1997,85.0,13076,2,1,7,杜甫草堂,清江东路31号院清江东路31号,13076.923076923076
3982,四道街15号院,66.01,低,东南向,2015,155.0,23481,2,1,6,八宝街,四道街15号,23481.29071352825
4273,四道街15号院,66.01,低,东南向,2015,155.0,23481,2,1,6,八宝街,四道街15号,23481.29071352825
4323,四道街15号院,66.01,低,东南向,2015,155.0,23481,2,1,6,八宝街,四道街15号,23481.29071352825
4439,四道街15号院,66.01,低,东南向,2015,155.0,23481,2,1,6,八宝街,四道街15号,23481.29071352825
1320,罗马国际,66.05,中,南向,2006,112.0,16956,1,1,20,长顺街,青龙街18号,16956.850870552615
2539,浣花北路26号院,66.11,中,南向,2015,116.0,17546,2,1,7,浣花小区,浣花北路26号,17546.51338677961
654,海亮樾金沙,66.19,中,西南向,2016,153.0,23115,2,1,20,外金沙,蜀鑫路与清波路交汇处,23115.274210605832
4189,上同仁路39号院,66.25,中,东西向,1998,116.0,17509,2,1,7,八宝街,上同仁路39号,17509.433962264153
2373,优品道三期,66.28,高,北向,2010,164.8,24864,1,2,23,贝森,优品道三期青羊大道99号,24864.21243210622
4064,小通公寓,66.28,中,东南向,2000,128.0,19312,2,1,6,八宝街,小通公寓小通巷6号(成都市妇幼保健院附近),19312.009656004826
3261,百寿巷2号院,66.36,低,东南向,1995,94.0,14165,3,1,7,石人小区,百寿巷2号(近中新路),14165.159734779989
3342,百寿巷2号院,66.36,低,东南向,1995,94.0,14165,3,1,7,石人小区,百寿巷2号(近中新路),14165.159734779989
3417,百寿巷2号院,66.36,低,东南向,1995,94.0,14165,3,1,7,石人小区,百寿巷2号(近中新路),14165.159734779989
2057,人民中路一段6号院,66.38,中,南向,2015,240.0,36155,3,1,6,天府广场,人民中路一段6号,36155.46851461284
1113,人民中路一段6号院,66.38,中,南向,2015,240.0,36155,3,1,6,天府广场,人民中路一段6号,36155.46851461284
784,蓝光COCO蜜城,66.48,高,南北向,2015,215.0,32340,2,1,29,贝森,内光华贝森路(宽庭公园旁),32340.55354993983
1383,佳兆业广场,66.49,高,南向,2015,116.0,17446,2,2,15,外光华,佳兆业广场,17446.232516167845
3457,蓝光COCO金沙一期,66.57,低,南向,2016,126.0,18927,2,1,22,外金沙,青羊区清涟路27号,18927.444794952684
1956,长富新城,66.72,中,东南向,2015,172.0,25779,1,2,25,长顺街,通惠门路69号,25779.376498800957
4205,长富新城,66.72,高,东南向,2004,172.0,25779,1,2,25,长顺街,通惠门路69号,25779.376498800957
3896,文庙西街6号院,66.78,中,南北向,2015,118.0,17669,2,1,7,天府广场,文庙西街6号,17669.96106618748
1148,佳兆业广场,66.83,低,东北向,2020,117.0,17507,2,1,15,外光华,佳兆业广场,17507.107586413287
74,佳兆业广场,66.83,低,东北向,2020,117.0,17507,2,1,15,外光华,佳兆业广场,17507.107586413287
4559,水岸格林,66.83,中,南向,2003,150.0,22445,2,1,6,内光华,瑞南街111号,22445.00972617088
4107,水岸格林,66.83,中,南向,2003,150.0,22445,2,1,6,内光华,瑞南街111号,22445.00972617088
1491,蓝光COCO蜜城,66.87,高,东向,2014,170.0,25422,2,1,31,贝森,内光华贝森路(宽庭公园旁),25422.46149244803
173,东城根中街9号院,66.0,低,南向,2000,125.0,18939,2,2,7,天府广场,东城根中街9号院东城根中街9号,18939.39393939394
334,东城根中街9号院,66.0,低,南向,2000,125.0,18939,2,2,7,天府广场,东城根中街9号院东城根中街9号,18939.39393939394
1478,人民中路一段5号院,67.09,中,南北向,1984,192.0,28618,3,1,5,天府广场,人民中路一段5号,28618.273960351766
3669,人民中路一段5号院,67.09,低,南北向,2002,192.0,28618,3,1,5,天府广场,人民中路一段5号院人民中路一段5号,28618.273960351766
4647,人民中路一段5号院,67.09,低,南北向,2002,192.0,28618,3,1,5,天府广场,人民中路一段5号院人民中路一段5号,28618.273960351766
1097,灯笼街108号院,67.11,高,南北向,1990,118.0,17583,2,1,7,八宝街,灯笼街108号,17583.072567426614
2870,灯笼街108号院,67.11,高,南北向,1990,118.0,17583,2,1,7,八宝街,灯笼街108号,17583.072567426614
1470,灯笼街108号院,67.11,高,南北向,1990,118.0,17583,2,1,7,八宝街,灯笼街108号,17583.072567426614
1899,灯笼街108号院,67.11,高,南北向,1990,118.0,17583,2,1,7,八宝街,灯笼街108号,17583.072567426614
2961,灯笼街108号院,67.11,高,南北向,1990,118.0,17583,2,1,7,八宝街,灯笼街108号,17583.072567426614
340,水岸格林,67.24,低,东向,2015,128.5,19110,2,1,6,内光华,瑞南街111号,19110.64842355741
2150,水岸格林,67.24,低,东向,2015,128.5,19110,2,1,6,内光华,瑞南街111号,19110.64842355741
2492,蓝光COCO蜜城,67.2,低,南向,2014,150.0,22321,2,1,24,贝森,内光华贝森路(宽庭公园旁),22321.428571428572
798,蓝光COCO蜜城,67.2,低,南向,2014,150.0,22321,2,1,24,贝森,内光华贝森路(宽庭公园旁),22321.428571428572
580,蓝光COCO蜜城,67.2,低,南向,2014,150.0,22321,2,1,24,贝森,内光华贝森路(宽庭公园旁),22321.428571428572
3629,英伦金沙,67.34,高,西北向,2011,97.0,14404,2,1,24,外金沙,清水滨河路99号(苏坡立交旁),14404.514404514404
2246,方池街36号院,67.42,低,西南向,2015,260.0,38564,2,1,6,顺城街,方池街36号,38564.2242657965
856,中铁西城,67.45,中,南向,2014,140.0,20756,2,1,15,万家湾,光华大道一段398号,20756.115641215714
3920,中铁西城,67.45,中,南向,2014,168.0,24907,2,1,20,万家湾,光华大道一段398号,24907.338769458856
3960,光华逸家,67.47,高,东南向,2014,150.0,22232,3,1,22,万家湾,青羊区光华东三路401号,22232.10315695865
955,光华逸家,67.47,低,西向,2014,155.0,22973,3,1,22,万家湾,青羊区光华东三路401号,22973.1732621906
3791,光华逸家,67.47,高,东南向,2014,150.0,22232,3,1,22,万家湾,青羊区光华东三路401号,22232.10315695865
932,新城市广场,67.4,中,西南向,2003,155.0,22997,2,1,30,八宝街,新城市广场西大街1号,22997.032640949554
731,仁厚街社区,67.61,高,南北向,2015,150.0,22186,3,1,7,天府广场,仁厚街41号(仁厚街与长顺上街交叉),22186.06714982991
2560,金阳易诚国际,67.64,低,南向,2010,115.0,17001,2,2,22,万家湾,培华路399号,17001.774098166763
483,清溪雅筑,67.66,低,东向,2015,110.0,16257,2,1,18,外光华,培风路271号,16257.759385161102
1869,清溪雅筑,67.66,低,东向,2015,110.0,16257,2,1,18,外光华,培风路271号,16257.759385161102
3856,王家塘小区,67.67,高,南向,2014,122.0,18028,3,1,7,八宝街,王家塘街6号,18028.66853849564
695,人民中路一段4号院,67.67,中,南向,1990,230.0,33988,3,1,6,天府广场,人民中路一段4号,33988.47347421309
4016,王家塘小区,67.67,高,南向,2014,122.0,18028,3,1,7,八宝街,王家塘街6号,18028.66853849564
1311,金沙岁月,67.67,高,南向,2005,100.0,14777,2,2,12,府南新区,锦屏南路18号,14777.597162701344
586,蓝光COCO金沙一期,67.83,中,东向,2014,129.0,19018,2,2,18,外金沙,青羊区清涟路27号,19018.133569217163
2930,新城市广场,67.96,中,南向,2003,162.0,23837,2,1,30,八宝街,西大街1号,23837.551500882873
2529,新城市广场,67.96,中,南向,2003,162.0,23837,2,1,30,八宝街,西大街1号,23837.551500882873
1708,新城市广场,67.96,中,南向,2003,162.0,23837,2,1,30,八宝街,西大街1号,23837.551500882873
3770,光华逸家,67.0,低,南向,2014,150.0,22388,2,1,17,万家湾,青羊区光华东三路401号,22388.059701492537
4118,光华逸家,67.0,低,南向,2014,150.0,22388,2,1,17,万家湾,青羊区光华东三路401号,22388.059701492537
4641,百花西路19号院,68.04,中,南向,2014,168.0,24691,2,1,6,浣花小区,百花西路19号,24691.358024691355
3464,百花西路19号院,68.04,中,南向,2014,168.0,24691,2,1,6,浣花小区,百花西路19号,24691.358024691355
3532,百花西路19号院,68.04,中,南向,2014,168.0,24691,2,1,6,浣花小区,百花西路19号,24691.358024691355
2349,蓝光COCO蜜城,68.27,高,东向,2014,162.0,23729,2,1,30,贝森,内光华贝森路(宽庭公园旁),23729.31009228065
3798,优品道三期,68.33,中,东向,2014,158.0,23123,1,1,21,贝森,青羊大道99号,23123.07917459388
4413,优品道三期,68.33,中,东向,2014,158.0,23123,1,1,21,贝森,青羊大道99号,23123.07917459388
2109,尊城国际,68.36,高,东南向,2014,250.0,36571,1,1,36,天府广场,金河路59号(宽窄巷子对面),36571.09420713868
333,尊城国际,68.36,高,东南向,2014,250.0,36571,1,1,36,天府广场,金河路59号(宽窄巷子对面),36571.09420713868
1835,佳兆业广场,68.3,中,西北向,2015,127.0,18594,2,1,15,外光华,佳兆业广场,18594.436310395315
4157,光明巷12号院,68.51,中,南北向,2000,98.0,14304,2,2,6,草市街,光明巷12号,14304.481097649978
901,天盛壹中心,68.71,低,东南向,2014,105.0,15281,2,1,31,草市街,北大街88号,15281.618396157766
3426,长顺上街251号院,68.79,高,南北向,2000,131.8,19159,2,1,7,长顺街,长顺上街251号院长顺上街251号,19159.761593254832
4179,揽胜金沙,68.7,高,南北向,2012,162.0,23580,2,1,34,内金沙,揽胜金沙清江西路90号,23580.78602620087
2828,佳兆业广场,68.7,高,南向,2016,127.5,18558,2,2,15,外光华,佳兆业广场,18558.951965065502
1893,海亮爱金沙,68.81,低,东南向,2016,134.0,19473,3,2,22,外金沙,海亮爱金沙,19473.913675337884
2076,光华苑(青羊),68.83,高,南向,2015,93.0,13511,2,1,7,杜甫草堂,草堂北支路49、50号,13511.550196135408
2495,光华苑(青羊),68.83,高,南向,2015,93.0,13511,2,1,7,杜甫草堂,草堂北支路49、50号,13511.550196135408
1422,文庙西街6号院,68.83,中,南向,2014,120.0,17434,2,1,7,天府广场,文庙西街6号,17434.258317594074
587,文庙西街6号院,68.83,中,南向,2014,120.0,17434,2,1,7,天府广场,文庙西街6号,17434.258317594074
953,金阳易诚国际,68.85,低,西北向,2010,111.5,16194,2,2,22,万家湾,培华路399号,16194.62599854757
1163,二十一世纪花园一期,68.87,低,西向,2003,125.0,18150,2,1,8,贝森,苏坡东路27号,18150.13794104835
366,清溪雅筑,68.8,中,东向,2012,102.0,14825,2,1,18,外光华,培风路271号,14825.581395348838
2996,清溪雅筑,68.8,高,西向,2014,108.0,15697,2,2,18,外光华,培风路271号,15697.674418604653
433,清溪雅筑,68.8,高,西向,2014,108.0,15697,2,2,18,外光华,培风路271号,15697.674418604653
2801,清溪雅筑,68.8,高,西向,2014,108.0,15697,2,2,18,外光华,培风路271号,15697.674418604653
612,清溪雅筑,68.8,高,西向,2014,108.0,15697,2,2,18,外光华,培风路271号,15697.674418604653
2844,金阳易诚国际,68.9,高,南北向,2012,114.9,16676,2,2,22,万家湾,培华路399号,16676.34252539913
3763,西二道街社区,68.0,低,南向,2000,122.0,17941,2,1,7,八宝街,天府广场附近西二道街,17941.176470588234
1661,荣盛花语城,68.0,高,西向,2014,155.0,22794,3,1,20,外光华,青羊区光华东一路75号,22794.11764705882
3137,荣盛花语城,68.0,高,西向,2014,155.0,22794,3,1,20,外光华,青羊区光华东一路75号,22794.11764705882
4137,西二道街社区,68.0,低,南向,2000,122.0,17941,2,1,7,八宝街,天府广场附近西二道街,17941.176470588234
1549,蓝光COCO蜜城,68.0,高,南向,2015,166.0,24411,3,1,24,贝森,内光华贝森路(宽庭公园旁),24411.764705882357
2606,守经街6号院,68.0,中,南北向,2000,113.0,16617,1,1,20,八宝街,守经街6号(近万和广场),16617.64705882353
2853,蓝光COCO蜜城,68.0,高,南向,2015,166.0,24411,3,1,24,贝森,内光华贝森路(宽庭公园旁),24411.764705882357
619,蓝光COCO蜜城,68.0,高,南向,2015,166.0,24411,3,1,24,贝森,内光华贝森路(宽庭公园旁),24411.764705882357
1467,蓝光COCO蜜城,68.0,高,南向,2015,166.0,24411,3,1,24,贝森,内光华贝森路(宽庭公园旁),24411.764705882357
1081,现代城,69.1,高,西南向,2015,125.0,18089,2,1,23,浣花小区,锦里西路119号,18089.72503617945
1744,现代城,69.1,低,东向,2004,112.0,16208,2,1,23,浣花小区,锦里西路119号,16208.393632416788
2309,现代城,69.1,高,西南向,2015,125.0,18089,2,1,23,浣花小区,锦里西路119号,18089.72503617945
1517,时代领地,69.28,高,东南向,2006,105.0,15155,2,1,12,草市街,正通顺街7号,15155.889145496534
2761,时代领地,69.28,高,东南向,2006,105.0,15155,2,1,12,草市街,正通顺街7号,15155.889145496534
